name;birthday;customer;orderdate;product;units;unitprice
Dorene;1995-03-17;Bell Resource Venture LLC;2016-10-09 09:14:17.505888;PlayStation;38;203,56
Adolph;1983-07-22;Innovation Pacific Corporation;2016-09-27 09:14:17.505908;Star Wars;13;9,07
Junior;1979-08-19;Source Internet Inc;2016-09-29 09:14:17.505928;PlayStation;29;285,42
Una;1987-08-15;Network Atlantic Inc;2016-10-01 09:14:17.505948;iPad;22;766,53
Jamie;1979-10-14;General Hardware Source Organization;2016-10-17 09:14:17.505968;iPad;38;357,38
Gaylord;1961-07-30;Vision Venture Group;2016-10-11 09:14:17.505988;Rubik’s Cube;11;18,18
Vickey;1974-11-29;Data Medicine Group;2016-10-06 09:14:17.506008;Harry Potter book;5;31,34
David;1952-01-18;Internet Organization;2016-09-29 09:14:17.506029;iPhone;37;798,47
Cathie;1973-02-26;Adventure South North Limited;2016-09-28 09:14:17.506051;Star Wars;9;9,96
Elaine;1980-06-15;Architecture Systems Solutions International;2016-10-01 09:14:17.506073;Rubik’s Cube;36;17,48
Bertram;1979-12-03;Galaxy Electronics Incorporated;2016-10-19 09:14:17.506094;PlayStation;34;276,32
Bill;1973-06-08;Direct Corporation;2016-10-09 09:14:17.506114;Rubik’s Cube;29;16,44
Christie;1983-02-23;Pacific Direct Star Limited;2016-10-03 09:14:17.506134;Rubik’s Cube;23;17,58
Kristin;1973-10-21;Galaxy Design Corporation;2016-10-17 09:14:17.506154;PlayStation;30;276,28
Edwardo;1987-03-12;Solutions Co;2016-10-03 09:14:17.506175;Corolla;32;22488,58
Danelle;1964-12-06;South Virtual Signal Co;2016-09-30 09:14:17.506194;Lipitor;1;11,91
Rafaela;1981-01-19;Design International;2016-10-05 09:14:17.506214;Rubik’s Cube;44;18,64
Tessa;1978-03-14;South Telecom International;2016-10-05 09:14:17.506234;Lipitor;7;10,44
Nora;1982-05-31;Net Speed Analysis Corporation;2016-10-14 09:14:17.506257;banana;41;10,0
Esteban;1982-05-23;Internet Industries;2016-10-02 09:14:17.506295;Thriller record;19;15,37
Kasey;1987-08-04;Solutions Hardware Limited;2016-10-03 09:14:17.506318;Harry Potter book;25;13,96
Johnna;1980-08-23;Resource Group;2016-10-03 09:14:17.506338;banana;31;10,0
Sasha;1986-05-08;Power LLC;2016-09-30 09:14:17.506358;Harry Potter book;20;31,2
Alfonso;1986-05-19;Power People Co;2016-10-17 09:14:17.506378;PlayStation;34;240,38
Brianna;1986-12-01;North Venture Power Group;2016-10-03 09:14:17.506398;Thriller record;48;8,94
Judy;1975-10-28;Electronics Innovation Consulting Inc;2016-10-05 09:14:17.506418;Harry Potter book;48;15,98
Reuben;1983-08-05;Architecture Net Co;2016-09-26 09:14:17.506438;Corolla;23;24239,18
Mohamed;1978-05-22;Design Star Industries;2016-10-19 09:14:17.506462;iPhone;18;522,53
Julia;1985-10-20;Power Network LLC;2016-10-20 09:14:17.506482;Star Wars;1;11,07
Adan;1977-10-24;Solutions Inc;2016-10-06 09:14:17.506503;banana;20;10,0
Mariano;1983-05-03;Vision Solutions Organization;2016-10-20 09:14:17.506523;Lipitor;22;11,48
Eulalia;1967-02-22;Contract Digital Industries;2016-10-11 09:14:17.506542;PlayStation;47;260,49
Maxwell;1970-10-21;Star Federated Organization;2016-10-12 09:14:17.506562;Corolla;33;24248,26
Magdalene;1983-11-28;Universal Agency;2016-10-19 09:14:17.506582;Rubik’s Cube;39;15,35
Son;1976-07-22;Data Organization;2016-10-09 09:14:17.506602;Star Wars;49;11,91
Mariano;1983-05-03;Vision Solutions Organization;2016-10-17 09:14:17.506622;Harry Potter book;5;19,45
Vince;1981-03-23;Direct Organization;2016-09-27 09:14:17.506642;Thriller record;16;9,2
Dee;1979-01-05;Digital Resource Inc;2016-10-08 09:14:17.506662;iPad;20;391,23
Rodney;1981-09-18;Star LLC;2016-10-09 09:14:17.506683;Thriller record;28;15,2
Rubye;1969-04-22;Signal Star Industries;2016-10-05 09:14:17.506703;Harry Potter book;48;5,13
Ebony;1987-03-14;Design Studio Group;2016-10-10 09:14:17.506723;iPhone;13;475,34
Jean;1969-05-24;Industries Organization;2016-09-27 09:14:17.506742;banana;43;10,0
Teressa;1980-05-18;Construction Direct Co;2016-10-12 09:14:17.506762;PlayStation;35;212,39
Rose;1972-09-24;Vision Building Hill Group;2016-09-30 09:14:17.506846;Thriller record;28;18,74
Loren;1971-02-13;Venture Construction Virtual Group;2016-10-10 09:14:17.506881;Rubik’s Cube;38;17,09
Colette;1981-08-05;Technology Industries;2016-09-29 09:14:17.506907;PlayStation;29;242,18
Hans;1961-04-30;Adventure Bell Speed Group;2016-10-15 09:14:17.506929;Harry Potter book;37;10,72
Chance;1982-11-24;Max South Venture Organization;2016-10-08 09:14:17.506951;iPad;47;1067,48
Jess;1968-05-10;Star Application Source Corporation;2016-10-06 09:14:17.506972;iPhone;5;754,87
Delmer;1996-10-05;Data Advanced Agency;2016-10-08 09:14:17.506993;Harry Potter book;11;14,05
Geraldo;1985-11-07;Solutions Group;2016-09-30 09:14:17.507014;iPad;40;388,62
Pasquale;1987-09-21;Max Application Star Limited;2016-10-12 09:14:17.507034;Lipitor;14;10,29
Edmund;1985-01-13;Studio Inc;2016-09-28 09:14:17.507056;Lipitor;10;10,86
Esteban;1998-08-27;Solutions Industries;2016-10-03 09:14:17.507077;Corolla;13;20656,51
Chiquita;1981-03-23;Virtual LLC;2016-09-27 09:14:17.507098;Harry Potter book;30;22,44
Melanie;1971-07-15;Contract Construction Industries;2016-10-02 09:14:17.507119;Lipitor;31;10,71
Merlin;1984-07-30;Software Graphics Technology Inc;2016-10-16 09:14:17.507140;banana;18;10,0
Rose;1972-09-24;Vision Building Hill Group;2016-10-08 09:14:17.507161;iPhone;14;604,01
Bernadette;1973-08-07;Vision Limited;2016-09-27 09:14:17.507182;Corolla;15;24578,47
Vince;1981-03-23;Direct Organization;2016-10-15 09:14:17.507203;Rubik’s Cube;28;15,51
Arden;1969-09-04;Pacific Signal Incorporated;2016-10-02 09:14:17.507225;Star Wars;10;9,07
Teressa;1980-05-18;Construction Direct Co;2016-10-13 09:14:17.507245;iPhone;16;619,47
Alton;1985-02-12;Source Studio Inc;2016-10-12 09:14:17.507266;Rubik’s Cube;23;15,69
Adolfo;1985-06-10;Speed Inc;2016-09-26 09:14:17.507286;PlayStation;32;264,26
Kennith;1988-01-08;Provider Electronic Corporation;2016-10-14 09:14:17.507308;iPhone;10;635,79
Hanna;1979-08-18;Building Signal Limited;2016-10-18 09:14:17.507328;PlayStation;27;287,91
Laverne;1983-11-04;Advanced LLC;2016-10-05 09:14:17.507350;PlayStation;30;222,56
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-12 09:14:17.507370;PlayStation;28;211,23
Sandy;1979-04-24;Research Co;2016-10-16 09:14:17.507391;Lipitor;43;11,01
Adan;1995-11-23;Electronic Vision Provider Co;2016-10-09 09:14:17.507411;Star Wars;28;11,11
Winifred;1982-11-04;Solutions Interactive Star LLC;2016-10-16 09:14:17.507434;Lipitor;39;11,46
Kaitlyn;1986-07-31;Telecom Inc;2016-10-02 09:14:17.507457;iPhone;15;641,78
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-01 09:14:17.507478;Harry Potter book;27;18,09
Deandre;1958-06-18;Alpha Organization;2016-10-04 09:14:17.507498;Rubik’s Cube;29;16,88
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-09 09:14:17.507519;PlayStation;10;245,38
Drew;1968-03-13;Architecture Industries;2016-09-30 09:14:17.507540;iPhone;34;426,19
Chantal;1978-07-21;Star Architecture Vision Agency;2016-10-08 09:14:17.507560;iPad;43;850,45
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-09-30 09:14:17.507584;Rubik’s Cube;6;16,34
Meaghan;1980-01-20;Contract Medicine LLC;2016-10-08 09:14:17.507605;Corolla;21;24685,48
Dominick;1979-07-26;Solutions Co;2016-10-16 09:14:17.507625;iPad;14;1035,24
Fatima;1973-12-26;West Industries;2016-09-26 09:14:17.507645;Harry Potter book;47;19,28
Dee;1979-01-05;Digital Resource Inc;2016-10-08 09:14:17.507666;Star Wars;2;10,8
Brianna;1986-12-01;North Venture Power Group;2016-09-28 09:14:17.507686;PlayStation;22;212,9
Jamie;1985-12-03;Max LLC;2016-10-12 09:14:17.507706;iPad;37;754,4
Pasquale;1987-09-21;Max Application Star Limited;2016-10-05 09:14:17.507726;Lipitor;42;11,21
Samual;1975-09-18;Speed Digital Galaxy LLC;2016-10-05 09:14:17.507747;banana;2;10,0
Christie;1983-02-23;Pacific Direct Star Limited;2016-10-14 09:14:17.507767;iPhone;38;522,72
Jamie;1979-10-14;General Hardware Source Organization;2016-09-28 09:14:17.507787;Harry Potter book;46;5,75
Chance;1982-11-24;Max South Venture Organization;2016-10-20 09:14:17.507808;PlayStation;48;243,65
Derrick;1985-05-04;Construction Analysis Limited;2016-09-30 09:14:17.507828;iPad;21;1003,67
Esteban;1998-08-27;Solutions Industries;2016-09-28 09:14:17.507849;PlayStation;2;236,45
Renita;1980-08-14;Electronic Internet Group;2016-10-16 09:14:17.507869;iPhone;24;718,89
Danelle;1964-12-06;South Virtual Signal Co;2016-10-09 09:14:17.507890;banana;20;10,0
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-16 09:14:17.507910;banana;35;10,0
Magdalene;1983-11-28;Universal Agency;2016-10-10 09:14:17.507931;Corolla;18;21301,74
Mike;1969-05-10;Pacific Software Inc;2016-10-03 09:14:17.507951;banana;42;10,0
Reba;1967-07-12;Direct Limited;2016-10-03 09:14:17.507972;iPad;15;1087,54
Mohamed;1978-05-22;Design Star Industries;2016-10-03 09:14:17.507992;iPhone;24;512,05
Elaine;1980-06-15;Architecture Systems Solutions International;2016-10-16 09:14:17.508012;banana;6;10,0
Ashleigh;1980-12-30;Galaxy International;2016-10-14 09:14:17.508033;iPhone;1;546,87
Olen;1967-05-20;People Industries;2016-10-19 09:14:17.508053;banana;41;10,0
Fatima;1973-12-26;West Industries;2016-10-15 09:14:17.508073;Corolla;42;24413,76
Christie;1983-02-23;Pacific Direct Star Limited;2016-10-02 09:14:17.508094;Lipitor;3;11,43
William;1984-03-20;Electronic Industries;2016-10-20 09:14:17.508115;Thriller record;23;18,09
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-09-27 09:14:17.508135;Thriller record;7;18,18
Hans;1961-04-30;Adventure Bell Speed Group;2016-09-26 09:14:17.508155;Lipitor;12;10,64
Sasha;1986-05-08;Power LLC;2016-10-14 09:14:17.508176;Harry Potter book;35;21,16
Zack;1987-04-23;General Hardware Limited;2016-10-14 09:14:17.508196;Lipitor;17;11,36
Amelia;1981-10-22;Architecture Electronic Design Group;2016-09-30 09:14:17.508217;Thriller record;6;13,13
Man;1986-02-09;Bell Max Medicine Inc;2016-10-07 09:14:17.508237;PlayStation;32;241,12
Jaime;1978-03-08;Net Group;2016-10-15 09:14:17.508257;banana;6;10,0
Jami;1989-03-13;Star LLC;2016-10-17 09:14:17.508278;Rubik’s Cube;5;15,49
Marcella;1979-02-18;Consulting Atlantic Direct Agency;2016-10-13 09:14:17.508299;Corolla;43;22593,53
Dorene;1995-03-17;Bell Resource Venture LLC;2016-10-14 09:14:17.508320;Corolla;40;23100,31
Mellissa;1985-01-31;Provider South Corporation;2016-10-13 09:14:17.508340;iPhone;1;444,4
Dee;1981-03-04;Technology Inc;2016-10-03 09:14:17.508363;Lipitor;37;11,09
Kenneth;1975-12-23;Building Limited;2016-10-11 09:14:17.508384;PlayStation;27;210,31
Santa;1986-11-20;Star LLC;2016-10-08 09:14:17.508404;Rubik’s Cube;15;15,83
Tristan;1984-07-31;Consulting Resource Group;2016-09-29 09:14:17.508425;PlayStation;48;278,74
Maxwell;1970-10-21;Star Federated Organization;2016-10-14 09:14:17.508445;PlayStation;19;218,41
Kelley;1977-09-13;Power Industries;2016-10-15 09:14:17.508466;Rubik’s Cube;42;15,64
Joshua;1958-02-21;Software Alpha North Group;2016-10-14 09:14:17.508487;Lipitor;29;11,16
Frederick;1983-07-24;Building Max East Inc;2016-10-02 09:14:17.508507;iPhone;6;607,94
Marcelino;1956-04-10;Internet Consulting Digital Co;2016-10-05 09:14:17.508528;Corolla;40;21101,27
Paige;1965-04-08;Hardware Medicine Corporation;2016-10-12 09:14:17.508548;banana;31;10,0
Dee;1979-01-05;Digital Resource Inc;2016-10-05 09:14:17.508569;PlayStation;28;275,92
Felipe;1995-04-19;Star Vision Organization;2016-10-10 09:14:17.508590;banana;2;10,0
Pasquale;1987-09-21;Max Application Star Limited;2016-10-12 09:14:17.508613;Thriller record;41;10,02
Sandy;1975-05-18;Universal Star Incorporated;2016-10-04 09:14:17.508633;banana;41;10,0
Bill;1973-06-08;Direct Corporation;2016-10-16 09:14:17.508654;Lipitor;9;10,59
Brant;1971-01-04;Hill Speed International;2016-10-01 09:14:17.508675;banana;22;10,0
Aida;1980-02-19;Graphics Direct International;2016-10-08 09:14:17.508696;iPhone;6;888,62
Chance;1982-11-24;Max South Venture Organization;2016-10-13 09:14:17.508716;PlayStation;29;227,36
Frederick;1983-07-24;Building Max East Inc;2016-10-09 09:14:17.508737;Corolla;19;21635,71
Rich;1968-08-09;Bell LLC;2016-10-02 09:14:17.508760;Star Wars;4;11,25
Vickey;1974-11-29;Data Medicine Group;2016-09-29 09:14:17.508780;Corolla;2;24130,44
Fatima;1973-12-26;West Industries;2016-10-12 09:14:17.508801;PlayStation;48;209,79
Lissette;1967-07-18;Frontier Hardware Industries;2016-10-14 09:14:17.508822;Rubik’s Cube;15;15,5
Van;1966-03-26;Architecture Systems Analysis Co;2016-10-09 09:14:17.508842;Corolla;28;21790,1
Tameka;1986-02-17;Medicine Contract Hardware Organization;2016-10-13 09:14:17.508862;iPad;5;958,51
Magdalene;1983-11-28;Universal Agency;2016-10-08 09:14:17.508882;Rubik’s Cube;19;16,01
Doreen;1980-11-22;Research Technology Corporation;2016-10-02 09:14:17.508903;Harry Potter book;13;20,36
Michael;1962-11-05;Galaxy Federated Limited;2016-10-18 09:14:17.508923;iPad;45;331,01
Zane;1981-10-27;South Inc;2016-10-10 09:14:17.508944;Harry Potter book;22;17,85
Gregorio;1975-12-06;North Analysis Organization;2016-10-06 09:14:17.508964;PlayStation;43;260,51
Corinne;1993-12-23;Building Galaxy Graphics Group;2016-10-18 09:14:17.508984;Harry Potter book;32;29,16
Willard;1982-04-18;People Interactive Incorporated;2016-10-19 09:14:17.509004;Star Wars;47;8,27
Vince;1981-03-23;Direct Organization;2016-10-15 09:14:17.509024;Star Wars;32;8,93
Sandy;1975-05-18;Universal Star Incorporated;2016-09-30 09:14:17.509044;Rubik’s Cube;4;18,77
Lonny;1982-08-17;Industries Advanced Organization;2016-10-18 09:14:17.509064;banana;2;10,0
Olen;1967-05-20;People Industries;2016-10-19 09:14:17.509084;Rubik’s Cube;11;18,18
Racheal;1983-12-30;Construction Building Industries;2016-09-27 09:14:17.509105;iPhone;4;434,35
Garth;1979-10-30;Hill Data Agency;2016-09-28 09:14:17.509125;Rubik’s Cube;36;17,41
Hellen;1982-02-01;Application Technology Software International;2016-10-13 09:14:17.509145;Lipitor;2;11,95
Geraldo;1985-11-07;Solutions Group;2016-10-05 09:14:17.509165;iPad;26;544,11
Denver;1977-05-05;Interactive Incorporated;2016-10-18 09:14:17.509185;iPhone;20;589,56
Maria;1984-06-07;Pacific Studio Industries;2016-10-03 09:14:17.509205;Corolla;35;23145,25
Garth;1979-10-30;Hill Data Agency;2016-10-04 09:14:17.509225;Lipitor;36;10,13
Chiquita;1981-03-23;Virtual LLC;2016-09-29 09:14:17.509245;Corolla;33;24705,02
Una;1987-08-15;Network Atlantic Inc;2016-10-14 09:14:17.509265;Lipitor;32;11,83
Cristina;1982-01-23;Innovation Speed Direct International;2016-10-03 09:14:17.509285;Corolla;20;24469,45
Julia;1981-07-06;Architecture Net Digital Incorporated;2016-10-02 09:14:17.509304;iPhone;23;677,5
Mellissa;1982-08-03;Network LLC;2016-09-27 09:14:17.509325;iPhone;30;700,34
Laverne;1983-11-04;Advanced LLC;2016-10-17 09:14:17.509345;Harry Potter book;9;20,47
Brandie;1998-12-31;Technology Internet Incorporated;2016-10-03 09:14:17.509365;banana;11;10,0
Bertram;1979-12-03;Galaxy Electronics Incorporated;2016-10-15 09:14:17.509385;Thriller record;30;8,55
Mariano;1984-02-22;Internet Application Industries;2016-10-11 09:14:17.509405;iPad;23;587,81
Magdalene;1983-11-28;Universal Agency;2016-10-03 09:14:17.509425;PlayStation;23;270,83
Amber;1981-12-02;Solutions Co;2016-10-19 09:14:17.509446;Rubik’s Cube;14;15,31
Rod;1958-09-09;Speed Limited;2016-09-28 09:14:17.509467;Corolla;10;21757,57
Jordan;1978-07-30;Vision Corporation;2016-10-19 09:14:17.509487;Corolla;46;23151,85
Felipe;1995-04-19;Star Vision Organization;2016-10-06 09:14:17.509507;banana;50;10,0
Duncan;1958-07-04;Research Net Co;2016-10-12 09:14:17.509527;iPad;43;1063,24
Dorene;1995-03-17;Bell Resource Venture LLC;2016-10-02 09:14:17.509547;Harry Potter book;6;26,1
Rashad;1982-10-11;West Construction Network Corporation;2016-10-11 09:14:17.509568;iPhone;21;525,43
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-14 09:14:17.509588;Harry Potter book;36;17,26
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-10-19 09:14:17.509608;banana;42;10,0
Chance;1982-11-24;Max South Venture Organization;2016-09-29 09:14:17.509631;banana;24;10,0
Jewel;1986-07-12;Bell Incorporated;2016-10-08 09:14:17.509652;Thriller record;3;13,5
Alden;1983-01-05;People Industries;2016-10-19 09:14:17.509672;iPhone;28;666,64
Corinne;1993-12-23;Building Galaxy Graphics Group;2016-10-02 09:14:17.509692;banana;39;10,0
Jean;1969-05-24;Industries Organization;2016-10-15 09:14:17.509712;Rubik’s Cube;12;15,63
Rose;1972-09-24;Vision Building Hill Group;2016-10-12 09:14:17.509733;iPhone;5;826,47
Latosha;1970-10-11;Signal People Telecom Inc;2016-10-20 09:14:17.509753;iPhone;6;634,28
Jordan;1978-07-30;Vision Corporation;2016-10-09 09:14:17.509772;banana;2;10,0
Williams;1987-08-12;Software Corporation;2016-10-01 09:14:17.509793;Thriller record;9;14,62
Richie;1979-12-19;Design Virtual LLC;2016-10-15 09:14:17.509813;Rubik’s Cube;40;18,38
Christie;1983-02-23;Pacific Direct Star Limited;2016-10-20 09:14:17.509836;iPad;25;834,3
Allene;1982-08-06;Adventure Network Co;2016-10-02 09:14:17.509857;Rubik’s Cube;30;18,71
Roderick;1990-11-05;Electronics Industries;2016-10-11 09:14:17.509877;iPhone;23;541,75
Veda;1982-01-12;East Limited;2016-10-08 09:14:17.509897;PlayStation;7;269,86
Timothy;1970-04-03;Max Co;2016-10-03 09:14:17.509917;Lipitor;24;11,26
Winifred;1982-11-04;Solutions Interactive Star LLC;2016-10-18 09:14:17.509938;iPad;1;872,48
Alden;1984-12-01;Electronics Net Corporation;2016-10-14 09:14:17.509958;iPhone;19;466,57
Aida;1980-02-19;Graphics Direct International;2016-10-06 09:14:17.509978;Harry Potter book;5;9,6
Sasha;1986-05-08;Power LLC;2016-10-09 09:14:17.510001;Lipitor;43;10,87
Reuben;1983-08-05;Architecture Net Co;2016-10-10 09:14:17.510022;Star Wars;49;8,01
David;1952-01-18;Internet Organization;2016-10-19 09:14:17.510044;Rubik’s Cube;31;17,33
Jamie;1979-10-14;General Hardware Source Organization;2016-09-28 09:14:17.510065;Harry Potter book;43;21,42
Sabrina;1983-10-18;Star Atlantic Provider Limited;2016-10-16 09:14:17.510085;Rubik’s Cube;18;16,85
Kenneth;1975-12-23;Building Limited;2016-10-13 09:14:17.510106;PlayStation;24;255,16
Darcy;1970-06-28;Technology Telecom Limited;2016-10-11 09:14:17.510126;iPhone;5;572,28
Chantal;1978-07-21;Star Architecture Vision Agency;2016-10-07 09:14:17.510180;Lipitor;28;11,49
Lou;1982-05-08;Interactive Internet Contract Corporation;2016-10-05 09:14:17.510202;Corolla;34;23642,67
Willard;1982-04-18;People Interactive Incorporated;2016-10-11 09:14:17.510222;Star Wars;41;8,67
Aida;1980-02-19;Graphics Direct International;2016-09-28 09:14:17.510242;PlayStation;8;292,47
Alton;1985-02-12;Source Studio Inc;2016-10-04 09:14:17.510262;banana;35;10,0
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-01 09:14:17.510282;PlayStation;13;271,87
Adela;1970-12-17;Application Venture Vision Agency;2016-10-05 09:14:17.510303;Thriller record;23;16,79
Vincent;1981-09-03;Innovation Vision International;2016-10-06 09:14:17.510324;Rubik’s Cube;15;18,89
Teressa;1985-08-08;Consulting Telecom Net Incorporated;2016-10-16 09:14:17.510346;Lipitor;30;10,65
Roosevelt;1967-05-29;Solutions Max Organization;2016-09-28 09:14:17.510367;Thriller record;34;10,62
Pasquale;1987-09-21;Max Application Star Limited;2016-09-27 09:14:17.510387;PlayStation;16;237,8
Chelsey;1979-03-06;Direct Agency;2016-10-16 09:14:17.510408;Star Wars;27;8,7
Jarod;1978-01-18;Design Software North Incorporated;2016-10-01 09:14:17.510428;Thriller record;14;14,54
Brandi;1967-05-13;Electronics Construction Agency;2016-09-30 09:14:17.510447;Star Wars;32;11,65
Graciela;1987-01-10;General Max Limited;2016-10-19 09:14:17.510468;Lipitor;29;11,7
Rory;1996-07-04;Bell Innovation International;2016-10-15 09:14:17.510488;Harry Potter book;37;13,32
Sung;1994-03-27;Solutions Group;2016-10-06 09:14:17.510508;banana;47;10,0
Kristin;1973-10-21;Galaxy Design Corporation;2016-10-07 09:14:17.510528;Thriller record;15;10,82
Philip;1979-02-18;Design Resource Limited;2016-10-14 09:14:17.510548;iPad;16;605,45
Adela;1970-12-17;Application Venture Vision Agency;2016-09-29 09:14:17.510568;Thriller record;27;18,84
Adolfo;1985-06-10;Speed Inc;2016-10-17 09:14:17.510588;Rubik’s Cube;48;16,31
Jude;1953-06-20;Atlantic Building International;2016-09-28 09:14:17.510609;Thriller record;48;19,4
Max;1984-04-10;Network Bell Net Limited;2016-10-14 09:14:17.510629;Harry Potter book;10;14,16
Daryl;1973-10-06;Max Organization;2016-09-26 09:14:17.510649;Lipitor;9;11,71
